startTime,endTime,latitude,longitude
2023-12-10 18:19:34,2023-12-10 18:19:54,50.066205319464,19.9232428583919
2023-12-10 18:22:26,2023-12-10 18:23:16,50.066205319464,19.9232428583919
2023-12-10 18:26:33,2023-12-10 18:26:53,50.066205319464,19.9232428583919
2023-12-10 18:23:06,2023-12-10 18:23:36,50.0661010977767,19.9236099092418
2023-12-10 18:23:36,2023-12-10 18:24:16,50.0660124812704,19.9239340055072
2023-12-10 18:24:16,2023-12-10 18:24:36,50.0659017555435,19.9242495156353
2023-12-10 18:23:46,2023-12-10 18:24:36,50.0660724129291,19.9241430299057
2023-12-10 18:19:14,2023-12-10 18:19:44,50.0660690181996,19.9233502546994
2023-12-10 18:26:43,2023-12-10 18:27:13,50.0660690181996,19.9233502546994
2023-12-10 18:07:05,2023-12-10 18:07:45,50.0667130414485,19.9233281537014
2023-12-10 18:26:59,2023-12-10 18:27:29,50.0667130414485,19.9233281537014
2023-12-10 18:25:26,2023-12-10 18:26:16,50.0658023059758,19.9250253104758
2023-12-10 18:24:26,2023-12-10 18:24:56,50.0661361206161,19.9245267163343
2023-12-10 18:26:16,2023-12-10 18:26:56,50.06572735199,19.9253687922111
2023-12-10 18:05:35,2023-12-10 18:06:05,50.0640320550894,19.9231005730165
2023-12-10 18:06:25,2023-12-10 18:07:15,50.0640108421631,19.9234792983566
2023-12-10 18:15:14,2023-12-10 18:15:44,50.0640108421631,19.9234792983566
2023-12-10 18:05:25,2023-12-10 18:06:05,50.0638809084592,19.9229743356757
2023-12-10 18:06:05,2023-12-10 18:06:35,50.0637976557231,19.9234015202428
2023-12-10 18:09:05,2023-12-10 18:09:55,50.0638702265917,19.924974211573
2023-12-10 18:12:34,2023-12-10 18:13:14,50.0638702265917,19.924974211573
2023-12-10 18:10:49,2023-12-10 18:11:19,50.0718133167176,19.926613866625
2023-12-10 18:08:25,2023-12-10 18:09:25,50.0638615975336,19.924625068723
2023-12-10 18:13:04,2023-12-10 18:13:44,50.0638615975336,19.924625068723
2023-12-10 18:11:19,2023-12-10 18:11:39,50.0716374158187,19.9263966467444
2023-12-10 18:11:09,2023-12-10 18:11:19,50.071791681885,19.926403679823
2023-12-10 18:15:59,2023-12-10 18:16:29,50.0700943303116,19.9248136935787
2023-12-10 18:17:39,2023-12-10 18:18:09,50.0693451564032,19.9242586758521
2023-12-10 18:18:39,2023-12-10 18:18:59,50.0689210067112,19.9239354153971
2023-12-10 18:18:49,2023-12-10 18:19:29,50.0688101975405,19.9236696848333
2023-12-10 18:18:59,2023-12-10 18:19:39,50.0688608197034,19.9235049713158
2023-12-10 18:05:25,2023-12-10 18:05:55,50.0674724572849,19.923930252582
2023-12-10 18:05:55,2023-12-10 18:06:45,50.0672171443092,19.9236727930041
2023-12-10 18:28:09,2023-12-10 18:28:29,50.0672171443092,19.9236727930041
2023-12-10 18:06:35,2023-12-10 18:07:15,50.0669876175514,19.9234133619915
2023-12-10 18:27:29,2023-12-10 18:27:59,50.0669876175514,19.9234133619915
2023-12-10 18:22:16,2023-12-10 18:22:46,50.0664171561679,19.9232720590704
2023-12-10 18:07:25,2023-12-10 18:07:45,50.066799549565,19.9229514367959
2023-12-10 18:26:59,2023-12-10 18:27:09,50.066799549565,19.9229514367959
2023-12-10 18:23:06,2023-12-10 18:23:26,50.0663383262345,19.9237109003256
2023-12-10 18:23:16,2023-12-10 18:23:56,50.0661581471111,19.9238377159245
2023-12-10 18:28:26,2023-12-10 18:28:56,50.0654606338325,19.9265892961603
2023-12-10 18:27:46,2023-12-10 18:28:16,50.0655492237668,19.926183773796
2023-12-10 18:24:06,2023-12-10 18:24:26,50.0662194274871,19.9242407335024
2023-12-10 18:22:36,2023-12-10 18:23:16,50.0662738431243,19.9234280835968
2023-12-10 18:07:15,2023-12-10 18:08:15,50.0639711694854,19.9240394600471
2023-12-10 18:14:14,2023-12-10 18:14:54,50.0639711694854,19.9240394600471
2023-12-10 18:06:45,2023-12-10 18:07:45,50.0639394586278,19.9237515933655
2023-12-10 18:14:44,2023-12-10 18:15:34,50.0639394586278,19.9237515933655
2023-12-10 18:07:05,2023-12-10 18:07:25,50.0641181412099,19.9238027681852
2023-12-10 18:14:54,2023-12-10 18:15:24,50.0641181412099,19.9238027681852
2023-12-10 18:15:34,2023-12-10 18:15:54,50.0641181412099,19.9238027681852
2023-12-10 18:15:54,2023-12-10 18:16:14,50.0642968309804,19.9238644191901
2023-12-10 18:16:14,2023-12-10 18:16:34,50.0645163121498,19.923922923086
2023-12-10 18:16:34,2023-12-10 18:17:14,50.064707774086,19.923994765338
2023-12-10 18:29:23,2023-12-10 18:29:33,50.064707774086,19.923994765338
2023-12-10 18:17:04,2023-12-10 18:17:34,50.0649123069392,19.9240702268148
2023-12-10 18:29:03,2023-12-10 18:29:23,50.0649123069392,19.9240702268148
2023-12-10 18:17:24,2023-12-10 18:17:44,50.0651236180798,19.9241494483873
2023-12-10 18:28:53,2023-12-10 18:29:03,50.0651236180798,19.9241494483873
2023-12-10 18:24:56,2023-12-10 18:25:46,50.0659419832679,19.9247774611814
2023-12-10 18:24:36,2023-12-10 18:25:26,50.065929392402,19.9246024387281
2023-12-10 18:24:26,2023-12-10 18:25:06,50.0659702123865,19.9244568127535
2023-12-10 18:11:09,2023-12-10 18:11:39,50.0716016875868,19.9266556117471
2023-12-10 18:10:39,2023-12-10 18:11:19,50.0717448291532,19.9267236640534
